ind,block,dam,sire,germination,male fl,measdate,bloss,GAD,ASD,GSDl,GSDc,GSDr,mfl,mfc,mfr,GWl,GWr,Gwtot,GHl,GHr,GNl,GNr,SWl,SWc,SWr,SLl,SLc,SLr,UBL,UBC,UBR,UBW,LBL,LBC,LBR,LBW,
70257,7,40124,40047,3/11/2005,1,5/31/2006,1,2.68,0.85,5.03,5.75,5.37,3,3,3,3.03,3.15,6.07,2.42,2.37,9,9,0.91,1.01,0.97,7.47,7.65,7.44,15.92,18.06,17.09,20.05,18.86,21.88,18.74,21.24,
70257,7,40124,40047,3/11/2005,1,6/16/2006,2,2.52,0.00,5.55,5.08,6.15,3,3,3,3.57,3.58,5.38,2.58,2.65,9,9,0.88,0.96,0.89,8.03,8.04,8.14,15.25,18.64,16.30,19.68,18.71,21.09,18.93,20.54,
70258,9,40118,40060,3/11/2005,1,6/8/2005,1,2.86,1.21,2.41,3.72,2.86,3,3,3,2.69,2.60,5.33,2.06,2.18,8,9,0.86,0.97,0.75,,,,17.92,20.33,18.38,17.51,20.76,22.83,19.33,17.95,
70258,9,40118,40060,3/11/2005,1,6/14/2005,2,3.50,1.57,5.51,6.64,5.25,3,3,3,3.18,3.27,6.33,2.80,2.72,10,8,1.02,1.17,1.10,,,,19.05,21.11,19.22,22.76,21.94,24.11,22.15,23.75,
70259,9,40118,40060,3/11/2005,1,5/30/2005,1,3.25,1.12,3.62,5.85,5.48,3,3,3,3.82,3.59,6.92,2.62,2.50,11,9,1.09,1.01,1.05,,,,18.48,21.39,18.17,21.53,20.34,23.07,20.08,21.93,
70259,9,40118,40060,3/11/2005,1,6/15/2005,2,3.46,2.03,5.82,6.82,5.44,3,3,3,3.46,3.18,6.14,2.52,2.48,10,10,1.01,1.10,1.04,,,,19.28,21.19,19.26,23.01,20.92,23.81,22.10,22.33,
70260,8,40063,40028,3/11/2005,1,6/16/2006,1,3.03,1.55,4.59,6.09,4.94,3,3,3,3.39,3.49,6.27,2.49,2.41,10,9,1.30,1.23,1.10,8.37,8.48,8.61,19.12,21.88,18.90,21.07,19.79,23.79,19.37,20.27,
70260,8,40063,40028,3/11/2005,2,6/16/2006,2,2.46,2.32,7.01,6.75,6.61,3,3,3,3.99,3.07,7.07,2.58,2.11,9,4,1.37,1.40,1.36,9.77,9.85,9.98,22.16,24.55,20.86,23.35,24.98,26.90,23.24,23.99,
70262,3,40023,40023,3/11/2005,1,6/8/2005,1,3.23,3.12,6.61,8.54,6.56,2,3,2,2.59,3.46,6.15,1.53,1.28,5,5,1.16,1.22,1.08,,,,17.73,19.85,17.11,18.31,21.02,24.18,19.91,19.36,
70262,3,40023,40023,3/11/2005,1,8/25/2005,2,3.42,0.99,5.67,6.26,6.65,2,3,2,3.79,4.21,7.91,2.27,2.04,10,9,1.27,1.47,1.31,,,,20.43,21.33,20.25,23.12,23.52,27.66,23.53,23.88,
70263,3,40023,40023,3/11/2005,1,6/8/2005,1,3.03,1.81,6.32,6.63,6.43,3,3,3,2.83,2.64,5.40,1.89,1.78,7,7,1.17,1.25,1.21,,,,17.44,20.14,18.26,18.25,21.31,24.84,21.33,20.40,
70263,3,40023,40023,3/11/2005,1,6/15/2005,2,3.52,2.75,6.11,8.46,7.49,3,3,2,3.30,4.20,7.18,2.54,2.75,9,11,1.34,1.31,1.23,,,,20.51,21.74,19.80,22.49,22.61,26.49,24.67,25.43,
70265,7,40019,40089,3/11/2005,1,6/14/2005,1,3.57,0.00,4.80,5.74,5.62,3,3,3,3.48,3.75,6.75,2.70,2.96,9,10,1.27,1.41,1.39,,,,17.82,20.04,17.63,22.17,19.08,22.61,19.58,24.38,
70265,7,40019,40089,3/11/2005,1,6/5/2006,2,3.64,0.00,5.45,5.46,5.38,3,3,3,3.21,4.00,6.61,2.37,2.59,10,9,1.24,1.17,1.13,8.06,8.10,8.03,16.06,19.09,16.15,19.34,17.34,21.06,17.62,20.72,
70267,2,40072,40154,3/11/2005,1,6/14/2005,1,3.07,1.56,5.18,6.52,6.70,3,3,3,3.58,3.86,7.15,2.98,3.08,10,10,1.09,1.07,1.07,,,,15.22,18.31,16.10,19.09,16.79,20.20,16.66,19.27,
70267,2,40072,40154,3/11/2005,1,6/14/2005,2,4.04,1.78,6.15,7.43,6.43,3,3,3,3.25,2.90,6.04,2.42,2.61,9,9,0.83,0.78,0.83,,,,16.84,18.98,15.63,18.70,18.15,22.11,17.81,19.43,
70268,5,40065,40135,3/11/2005,1,11/16/2005,1,3.26,1.09,6.24,6.71,7.12,3,3,3,3.57,3.93,7.03,2.95,2.74,11,11,1.21,1.22,1.05,,,,16.38,19.43,16.04,20.87,17.26,20.16,16.35,18.66,
70268,5,40065,40135,3/11/2005,1,6/10/2006,2,3.70,0.80,5.55,7.33,5.89,3,3,3,4.03,4.01,7.04,3.07,3.06,11,10,1.29,1.51,1.43,10.29,9.96,10.39,17.65,19.59,16.88,21.69,18.70,21.01,19.01,21.67,
70269,4,40103,40114,3/11/2005,1,12/22/2005,1,2.26,0.25,5.27,5.56,5.07,3,3,3,3.25,2.91,5.87,2.21,2.59,11,9,1.09,1.15,1.01,7.48,7.67,7.46,16.48,18.94,16.78,18.64,17.54,21.49,18.52,17.74,
70269,4,40103,40114,3/11/2005,1,1/6/2006,2,3.06,0.00,5.16,6.41,5.89,3,3,3,3.44,3.20,6.12,2.49,2.34,12,10,0.99,1.04,1.09,8.18,8.03,8.25,16.04,18.03,16.37,17.78,17.16,19.71,16.77,17.17,
70270,4,40103,40114,3/11/2005,1,1/6/2006,1,3.30,1.59,6.69,7.51,7.08,3,3,3,3.74,3.72,6.98,2.84,3.15,12,11,0.99,0.93,1.01,9.74,9.45,9.56,17.75,20.54,18.59,20.31,19.19,22.26,19.16,19.30,
70270,4,40103,40114,3/11/2005,1,5/30/2006,2,3.41,0.27,4.37,4.28,3.54,3,3,3,3.14,3.70,6.52,2.40,2.42,10,11,1.15,1.00,1.01,7.09,6.94,7.10,14.09,16.18,14.38,16.66,14.70,17.27,15.14,16.32,
70272,8,40028,40136,3/11/2005,1,8/10/2005,1,2.95,0.00,5.11,5.03,5.33,3,3,3,3.32,3.39,6.73,2.96,2.86,10,10,1.01,1.10,1.05,,,,16.74,19.59,16.91,18.56,19.53,22.77,20.14,19.49,
70272,8,40028,40136,3/11/2005,1,6/1/2006,2,2.46,0.00,4.75,4.72,4.84,3,3,3,2.66,3.27,5.49,2.64,2.40,11,9,1.07,0.91,0.90,8.15,7.98,8.40,18.51,21.21,19.04,19.16,20.82,22.68,20.87,19.87,
70274,8,40136,40063,3/11/2005,1,8/10/2005,1,3.20,0.00,2.95,4.26,4.71,3,3,3,3.74,3.65,6.20,2.11,2.75,7,10,0.98,1.00,0.95,,,,15.14,18.22,15.04,16.03,16.63,19.30,16.54,17.03,
70274,8,40136,40063,3/11/2005,1,6/15/2006,2,2.74,0.00,4.93,4.14,4.81,3,3,3,3.40,3.52,6.55,2.69,2.78,10,13,1.20,1.25,1.11,9.78,9.09,9.19,17.53,20.95,17.87,20.92,20.08,23.29,20.60,21.08,
70275,5,40065,40065,3/11/2005,1,5/30/2005,1,3.14,0.64,4.84,5.86,5.70,3,1,3,2.88,3.30,5.19,1.86,1.91,5,4,0.88,0.97,0.89,,,,19.31,21.00,17.17,22.13,19.79,23.20,18.99,21.81,
70275,5,40065,40065,3/11/2005,1,6/14/2006,2,4.40,0.74,7.36,7.96,6.76,3,3,3,3.36,3.92,7.11,2.68,3.07,7,8,1.49,1.45,1.21,9.95,10.06,9.83,20.85,24.44,20.52,25.85,24.02,26.88,23.32,26.50,
70276,5,40065,40065,3/11/2005,1,6/14/2005,1,4.02,0.59,4.36,5.58,4.19,3,2,3,3.32,4.41,7.06,2.34,2.25,5,7,1.06,1.03,1.02,,,,16.60,20.41,17.98,20.74,19.94,23.66,20.97,21.84,
70276,5,40065,40065,3/11/2005,1,8/3/2005,2,3.93,0.00,5.55,7.08,7.09,3,3,3,3.02,3.58,6.09,2.62,2.38,6,9,1.18,1.26,1.13,,,,16.53,19.26,16.50,18.80,19.03,22.81,19.06,22.56,
70277,5,40065,40065,3/11/2005,1,6/13/2005,1,3.54,0.60,6.71,6.92,5.80,3,3,3,3.01,3.50,6.09,2.33,2.03,8,7,0.91,1.03,0.95,,,,20.04,23.06,20.14,23.19,22.51,26.12,22.07,26.08,
70277,5,40065,40065,3/11/2005,1,6/13/2005,2,3.46,1.51,6.37,7.35,6.11,3,4,3,3.23,3.48,6.36,1.98,1.90,6,7,0.84,1.01,0.99,,,,18.69,22.41,18.99,23.28,22.78,26.40,21.85,26.34,
70278,5,40065,40065,3/11/2005,1,1/3/2006,1,3.28,0.60,6.17,6.68,5.36,3,3,3,3.20,3.16,6.18,2.56,2.63,11,12,0.99,1.08,0.98,9.81,9.53,9.47,17.37,18.41,16.86,18.84,18.75,21.35,18.51,18.56,
70278,5,40065,40065,3/11/2005,1,6/10/2006,2,4.03,1.54,7.35,7.96,6.50,3,3,3,3.33,3.69,6.75,2.67,2.62,10,11,1.14,1.39,1.23,10.12,10.12,10.66,19.04,21.77,19.67,21.96,20.28,23.27,19.31,21.14,
70281,1,40026,40149,3/14/2005,1,8/3/2005,1,3.72,0.19,5.37,6.51,6.62,3,3,3,4.63,3.66,7.10,2.90,2.77,9,8,1.36,1.33,1.24,,,,17.45,20.72,17.84,21.30,19.08,21.69,18.08,21.00,
70281,1,40026,40149,3/14/2005,1,9/2/2005,2,3.44,1.18,6.09,6.75,5.99,3,3,3,4.10,3.78,7.46,2.63,2.86,10,9,1.17,1.23,1.12,,,,16.85,19.46,17.78,19.07,18.44,21.82,19.70,20.26,
70282,1,40026,40149,3/14/2005,1,11/16/2005,1,3.49,0.00,4.43,4.97,4.59,3,3,3,3.17,3.06,6.00,2.56,2.33,10,9,1.10,1.08,1.08,,,,15.60,17.00,14.07,17.76,16.72,19.22,16.42,17.87,
70282,1,40026,40149,3/14/2005,1,1/6/2006,2,3.72,0.95,6.86,7.20,6.85,3,3,3,3.53,4.14,6.92,2.99,2.63,10,10,1.04,1.22,1.03,9.02,9.10,9.22,16.65,18.32,16.28,18.32,19.07,21.69,18.73,19.50,
70283,7,40089,40124,3/14/2005,1,8/24/2005,1,2.64,2.60,6.21,7.45,5.88,2,3,3,3.27,3.39,6.14,2.46,2.80,10,11,1.10,1.09,1.12,,,,15.12,17.84,15.13,17.90,16.46,19.38,16.30,19.17,
70283,7,40089,40124,3/14/2005,1,12/23/2005,2,3.75,1.37,5.57,7.21,7.16,3,3,3,3.64,3.45,6.19,2.26,2.38,10,11,1.12,1.09,1.09,8.47,8.19,8.19,19.74,20.00,18.36,19.08,21.08,21.70,20.37,24.34,
70284,8,40063,40022,3/14/2005,1,6/13/2005,1,3.98,2.13,8.02,8.30,8.09,3,1,3,2.52,2.86,5.37,2.38,2.01,8,9,1.11,1.20,1.00,,,,18.39,19.97,16.43,22.54,22.02,25.56,22.10,25.08,
70284,8,40063,40022,3/14/2005,1,8/25/2005,2,3.08,0.00,2.76,5.48,4.84,3,3,3,4.02,3.79,7.97,3.18,3.08,11,10,1.23,1.31,1.33,,,,18.46,22.64,19.49,23.57,21.04,24.90,19.82,24.09,
70285,9,40118,40128,3/14/2005,1,6/8/2005,1,3.12,0.00,5.91,5.75,5.51,3,3,3,3.84,3.25,6.48,2.58,2.66,8,8,1.00,0.94,0.93,,,,17.64,19.07,17.32,20.94,20.30,22.36,18.96,20.06,
70285,9,40118,40128,3/14/2005,1,12/19/2005,2,3.94,0.00,6.29,5.71,5.51,3,3,3,3.50,3.60,6.42,2.58,2.73,9,9,1.05,1.12,1.12,8.79,8.89,8.82,16.75,19.71,16.74,18.57,19.50,22.55,18.66,20.87,
70286,1,40149,40053,3/14/2005,1,1/3/2006,1,4.24,3.86,7.33,9.97,7.78,3,3,3,3.11,2.97,6.14,2.72,2.39,10,7,1.09,1.22,1.09,9.42,9.46,9.56,17.44,20.88,17.05,20.98,19.45,24.43,20.31,22.43,
70286,1,40149,40053,3/14/2005,1,5/30/2006,2,3.57,0.00,5.56,5.75,6.37,3,3,3,4.61,3.53,7.09,2.65,2.56,10,10,1.31,1.24,1.27,8.24,8.09,7.97,17.69,19.95,17.54,21.93,18.58,22.02,19.71,23.83,
70295,7,40124,40019,3/14/2005,1,8/18/2005,1,3.62,0.51,6.51,6.01,6.42,3,2,3,3.59,3.44,6.59,2.67,2.86,9,10,1.43,1.46,1.37,,,,17.18,19.96,17.24,19.65,17.56,20.97,18.07,20.24,
70295,7,40124,40019,3/14/2005,1,8/25/2005,2,3.40,0.00,4.92,5.56,5.74,3,3,3,3.60,3.49,6.89,2.89,2.78,10,10,1.27,1.41,1.28,,,,16.35,18.54,16.22,20.13,18.40,21.69,17.82,20.03,
70296,8,40028,40028,3/14/2005,1,6/16/2005,1,3.55,2.48,6.81,7.51,6.33,3,3,3,2.51,2.88,5.23,2.19,2.05,6,7,1.09,1.09,1.11,,,,17.61,21.10,18.73,20.01,22.25,25.00,22.06,21.32,
70296,8,40028,40028,3/14/2005,1,8/18/2005,2,2.95,2.05,6.79,7.27,7.28,3,3,3,3.48,3.89,7.02,1.96,2.35,7,8,1.11,1.13,1.13,,,,17.49,21.21,19.17,20.54,21.50,24.54,21.93,20.46,
70297,1,40053,40026,3/14/2005,1,6/7/2005,1,3.76,0.00,6.38,5.71,5.91,3,3,3,3.35,3.57,6.61,2.71,2.79,12,14,1.10,1.16,1.03,,,,15.91,18.95,17.20,21.76,17.96,20.79,18.82,22.24,
70297,1,40053,40026,3/14/2005,1,5/31/2006,2,3.11,2.71,7.99,7.57,7.18,3,3,3,3.18,3.16,6.13,2.71,2.79,12,13,0.98,0.96,1.02,8.60,8.51,8.60,17.82,20.51,19.01,23.80,20.39,24.05,20.40,22.85,
70298,2,40154,40154,3/14/2005,1,8/24/2005,1,2.32,0.20,4.00,4.58,4.23,3,3,3,3.47,2.85,6.12,2.68,2.65,12,10,0.82,0.92,0.78,,,,13.38,15.15,13.10,15.52,14.34,16.78,14.58,15.39,
70298,2,40154,40154,3/14/2005,1,1/9/2006,2,2.80,1.34,4.52,5.16,4.78,3,3,3,3.58,3.34,6.40,2.92,3.05,11,12,0.95,0.91,0.92,7.24,7.04,7.12,15.46,17.50,15.23,17.56,15.77,18.39,16.11,16.76,
70299,2,40154,40154,3/14/2005,1,6/16/2005,1,3.60,0.98,5.20,6.28,5.17,3,3,3,3.36,4.27,6.89,3.03,2.94,11,12,0.99,1.03,1.02,,,,18.03,19.44,15.73,21.24,19.13,21.08,19.68,25.06,
70299,2,40154,40154,3/14/2005,1,1/5/2006,2,1.90,0.50,4.60,4.97,5.07,3,3,3,3.40,3.86,6.71,2.71,2.96,11,12,0.61,0.68,0.74,7.11,6.73,7.50,14.73,16.53,14.79,17.65,17.13,19.24,16.73,17.79,
70300,9,40025,40143,3/14/2005,1,12/13/2005,1,3.91,0.79,5.26,5.42,4.72,3,3,3,3.11,2.50,5.36,2.38,2.24,9,6,0.95,1.07,1.07,7.01,7.17,6.90,14.50,16.40,13.69,15.52,13.70,16.92,14.37,15.08,
70300,9,40025,40143,3/14/2005,1,6/8/2006,2,2.73,0.00,5.21,5.38,2.35,3,3,3,2.81,3.33,6.06,2.95,2.41,9,8,1.31,1.30,1.20,7.59,7.60,7.78,16.40,19.27,16.89,18.74,16.84,19.88,16.95,19.09,
70302,5,40044,40044,3/14/2005,1,8/4/2005,1,3.80,0.00,4.00,5.33,5.67,3,3,3,3.30,3.88,6.73,2.35,2.71,6,11,1.36,1.25,1.34,,,,16.19,18.67,16.60,21.66,18.89,21.38,18.29,20.58,
70302,5,40044,40044,3/14/2005,1,1/11/2006,2,3.35,0.58,5.34,4.94,2.56,3,3,3,3.84,2.63,5.83,2.73,3.24,12,12,1.18,1.21,1.14,8.53,8.18,8.08,13.88,15.69,14.61,16.39,15.47,18.23,15.35,17.02,
70304,3,40146,40023,3/14/2005,1,6/16/2005,1,2.66,0.00,4.97,5.03,5.68,3,3,3,3.35,3.36,6.55,2.38,2.48,10,10,0.99,1.12,0.97,,,,17.49,19.20,17.61,20.24,19.06,21.96,19.56,21.83,
70304,3,40146,40023,3/14/2005,1,6/16/2005,2,2.74,0.00,4.52,5.03,4.70,3,3,3,3.56,3.38,6.59,2.31,2.42,8,10,1.24,1.21,1.15,,,,17.43,19.36,16.84,19.82,19.26,21.69,19.36,20.70,
70305,8,40150,40028,3/14/2005,1,12/13/2005,1,4.12,0.00,5.47,6.30,5.84,3,3,3,3.96,3.15,6.38,2.17,2.53,8,8,1.02,1.01,1.01,8.04,8.49,8.15,16.40,19.16,16.96,19.37,17.05,21.05,17.88,19.25,
70305,8,40150,40028,3/14/2005,1,6/12/2006,2,3.66,0.35,5.98,6.69,5.06,3,3,3,3.65,4.03,7.44,2.94,2.76,9,8,1.27,1.27,1.26,9.35,9.46,9.46,17.03,19.38,17.36,21.88,19.56,22.69,20.31,23.45,
70307,1,40053,40097,3/14/2005,1,6/15/2005,1,3.74,0.55,6.53,5.53,6.80,3,2,3,3.08,2.98,5.64,2.28,2.28,7,9,0.94,0.94,0.96,,,,19.21,22.85,19.36,24.59,22.24,27.00,23.04,27.76,
70307,1,40053,40097,3/14/2005,1,1/6/2006,2,3.20,0.00,6.02,5.23,4.70,3,3,3,3.52,3.84,6.99,2.48,2.88,9,11,1.02,0.95,1.17,8.80,8.70,9.18,16.43,17.87,15.81,19.51,18.73,22.69,19.00,20.13,
70308,8,40028,40063,3/14/2005,1,6/13/2005,1,3.26,0.00,5.33,5.63,4.89,3,1,3,2.60,2.92,4.88,1.57,2.26,5,8,1.12,1.22,1.05,,,,14.78,17.26,15.65,17.83,17.69,21.59,18.64,18.80,
70308,8,40028,40063,3/14/2005,1,1/3/2006,2,2.91,1.36,5.71,6.08,5.24,3,3,3,2.99,3.72,6.30,1.81,2.55,4,9,1.15,1.23,1.16,8.30,8.20,8.56,17.40,19.80,17.32,18.54,18.62,22.40,18.76,18.85,
70309,8,40022,40022,3/14/2005,1,8/3/2005,1,3.89,0.00,6.14,6.75,2.16,3,3,3,3.55,3.73,7.13,3.11,3.08,10,10,1.17,1.21,1.14,,,,17.81,22.47,18.99,20.49,20.66,25.77,21.04,22.58,
70309,8,40022,40022,3/14/2005,1,8/25/2005,2,4.19,0.32,6.16,6.26,5.78,3,3,3,3.14,3.27,6.45,2.70,2.68,8,8,0.96,0.96,1.03,,,,17.01,21.73,16.46,20.38,19.87,23.84,20.57,22.22,
70312,9,40143,40128,3/14/2005,1,6/12/2006,1,2.87,1.43,5.75,7.06,4.49,3,3,3,3.77,3.91,7.07,2.86,3.16,7,8,1.25,1.09,1.13,9.73,9.60,9.46,16.78,20.35,16.32,20.64,19.73,23.15,18.39,20.93,
70312,9,40143,40128,3/14/2005,1,6/15/2006,2,2.84,0.00,4.30,3.55,4.24,3,2,3,3.43,3.40,6.47,2.60,3.03,6,7,1.24,1.33,1.23,9.09,9.26,8.98,16.66,18.93,15.78,20.37,18.23,21.63,18.29,21.19,
70313,4,40114,40103,3/14/2005,1,8/18/2005,1,3.64,0.00,4.83,5.50,4.40,3,3,3,3.66,3.96,6.89,2.85,3.05,11,12,0.99,0.90,0.98,,,,17.29,20.11,15.93,21.04,17.99,22.74,18.65,20.41,
70313,4,40114,40103,3/14/2005,1,8/25/2005,2,3.01,0.00,4.97,5.68,5.01,3,3,3,3.75,3.33,6.71,2.65,2.90,12,11,0.87,0.90,0.92,,,,16.89,18.86,15.97,19.38,17.76,20.31,17.83,18.07,
70315,8,40136,40022,3/14/2005,1,12/20/2005,1,3.91,0.00,5.01,5.69,5.23,3,3,3,3.08,2.84,5.85,2.49,2.47,10,10,1.07,1.04,1.03,8.49,8.44,8.49,17.06,18.84,17.08,17.73,18.41,21.62,18.56,17.17,
70315,8,40136,40022,3/14/2005,1,6/4/2006,2,4.08,0.27,5.54,4.30,4.71,3,2,3,3.48,3.41,6.12,2.58,2.49,11,10,1.07,1.10,1.03,8.04,8.33,8.09,18.00,20.64,17.23,19.40,18.16,21.27,19.29,18.97,
70316,3,40142,40094,3/14/2005,1,8/4/2005,1,2.89,0.82,5.93,5.76,4.73,3,3,3,3.81,3.78,7.28,3.08,3.02,12,12,1.02,1.11,1.10,,,,18.86,21.81,19.53,19.94,20.46,23.03,20.42,23.16,
70316,3,40142,40094,3/14/2005,1,12/20/2005,2,3.22,0.00,4.92,4.81,4.76,3,3,3,3.41,3.49,6.26,2.78,2.84,10,11,1.12,1.27,1.00,8.58,8.65,8.61,18.44,20.73,18.09,19.46,19.40,22.12,19.28,20.08,
70317,8,40022,40150,3/14/2005,1,12/13/2005,1,4.52,1.89,7.17,8.45,7.81,3,3,3,3.61,3.37,6.37,2.56,2.91,9,7,1.12,0.93,0.96,10.85,10.83,11.15,17.41,19.81,18.63,20.67,19.15,23.09,19.75,21.89,
70317,8,40022,40150,3/14/2005,1,6/15/2006,2,4.01,0.40,5.32,5.73,5.26,3,2,3,3.26,3.68,6.69,2.64,2.73,8,9,0.99,1.19,1.13,8.99,9.09,8.76,17.21,21.87,19.00,20.44,19.94,24.13,21.34,21.30,
70318,8,40022,40150,3/14/2005,1,6/10/2006,1,3.79,0.00,2.84,6.09,5.03,3,3,3,4.14,3.83,7.50,2.67,2.90,9,9,1.24,1.22,1.17,9.35,9.85,10.03,18.39,22.29,19.33,22.25,20.55,24.19,20.44,21.46,
70318,8,40022,40150,3/14/2005,1,6/15/2006,2,4.49,0.00,5.15,6.91,5.25,3,3,3,4.23,3.90,7.34,2.93,3.33,8,9,1.34,1.45,1.25,9.74,9.54,9.34,19.48,23.58,19.20,23.84,22.59,25.86,21.64,24.29,
70321,8,40150,40028,3/14/2005,2,12/22/2005,1,3.57,1.69,6.35,7.32,7.98,3,2,3,3.35,3.25,6.47,3.13,2.50,10,8,1.11,1.16,1.16,9.44,9.47,10.00,18.27,23.54,21.06,23.35,21.66,27.12,23.53,22.97,
70321,8,40150,40028,3/14/2005,1,6/12/2006,2,3.31,0.00,6.44,5.71,6.85,3,3,3,3.64,3.70,6.82,2.64,2.57,8,8,1.33,1.29,1.32,9.19,9.09,9.18,20.07,23.07,20.53,22.23,20.27,24.49,20.15,22.67,
70323,2,40154,40081,3/14/2005,1,5/30/2005,1,4.04,0.00,5.71,5.71,4.81,3,2,3,4.20,4.18,7.26,2.65,2.59,8,9,1.12,1.21,1.15,,,,16.27,18.05,16.17,18.39,18.91,21.21,17.91,19.91,
70323,2,40154,40081,3/14/2005,1,6/8/2006,2,3.99,0.00,4.84,5.24,4.49,3,3,3,3.28,3.89,6.54,2.20,2.64,8,9,0.89,1.04,0.96,6.98,7.56,7.49,16.38,18.91,15.67,19.75,17.85,21.22,17.77,20.39,
70326,4,40114,40075,3/14/2005,1,6/17/2005,1,3.46,0.00,3.76,5.22,5.89,3,3,3,3.19,3.38,6.32,2.81,2.82,12,12,1.05,1.01,0.92,,,,14.55,18.62,15.68,19.86,17.57,22.29,17.95,21.06,
70326,4,40114,40075,3/14/2005,1,6/14/2006,2,3.68,0.00,3.75,5.57,5.77,3,3,3,3.70,4.49,7.14,3.02,2.77,10,13,1.21,1.19,1.25,8.52,8.16,7.91,17.41,19.48,16.13,20.25,18.04,20.60,18.40,20.12,
70327,4,40114,40075,3/14/2005,1,6/15/2005,1,3.68,0.00,5.02,5.27,5.26,3,3,3,3.07,3.39,6.34,2.80,2.64,9,10,0.94,1.00,1.01,,,,16.68,19.32,16.64,19.70,17.99,21.18,17.41,19.19,
70327,4,40114,40075,3/14/2005,1,12/8/2005,2,3.94,0.00,5.20,5.33,6.03,3,3,3,3.95,4.06,7.45,3.05,2.86,10,11,1.03,1.14,0.97,,,,16.18,22.17,17.75,21.35,20.57,28.42,23.43,21.70,
70329,5,40135,40044,3/14/2005,1,6/8/2005,1,3.15,0.87,5.76,4.90,5.14,3,3,3,2.92,3.23,6.09,3.03,2.74,8,11,1.23,1.23,1.26,,,,13.60,16.25,16.04,20.22,16.82,19.66,17.30,20.86,
70329,5,40135,40044,3/14/2005,1,6/20/2006,2,3.07,0.00,5.77,5.83,4.57,3,3,3,3.07,3.34,6.22,2.84,3.03,11,11,1.25,1.27,1.20,8.35,8.40,7.93,16.28,17.95,16.10,21.29,16.93,19.75,17.77,20.42,
70332,8,40028,40150,3/14/2005,1,6/14/2005,1,4.17,1.05,6.27,6.55,5.94,3,3,3,4.65,4.61,8.51,2.82,2.75,8,8,1.44,1.28,1.27,,,,18.88,21.81,19.49,21.92,20.87,23.91,20.40,21.59,
70332,8,40028,40150,3/14/2005,1,6/17/2005,2,3.64,0.49,3.96,5.42,3.44,3,3,3,2.82,2.86,5.64,2.37,2.50,9,9,0.85,0.86,0.92,,,,18.77,21.19,19.05,17.11,20.46,23.67,20.79,20.59,
70334,9,40060,40118,3/14/2005,1,6/5/2006,1,4.01,0.00,5.18,6.15,6.07,3,3,3,3.15,3.28,6.05,2.28,2.57,9,8,1.02,1.08,1.04,8.63,8.55,8.69,18.63,21.71,17.60,21.44,20.87,23.94,20.49,21.56,
70334,9,40060,40118,3/14/2005,1,6/12/2006,2,2.94,0.00,5.67,4.80,5.46,3,3,3,3.49,3.55,6.84,2.71,2.75,9,10,1.14,1.04,1.02,8.78,8.48,8.57,19.25,23.31,20.19,20.90,21.94,26.29,22.49,21.14,
70336,7,40019,40124,3/14/2005,1,8/18/2005,1,2.62,0.78,2.79,4.16,3.63,3,3,3,2.79,3.27,5.78,2.23,2.45,10,12,0.85,0.91,0.95,,,,13.83,16.47,14.11,16.49,15.74,19.75,17.48,18.48,
70336,7,40019,40124,3/14/2005,1,8/18/2006,2,3.27,0.28,3.93,4.63,4.93,3,3,3,3.43,3.35,6.20,2.40,2.46,10,10,1.17,1.25,1.23,6.74,6.85,6.79,15.16,17.33,14.61,16.35,15.66,18.65,15.34,17.01,
70337,1,40117,40097,3/14/2005,1,6/10/2006,1,3.20,0.00,2.67,5.22,4.49,3,3,3,3.94,3.73,7.00,2.93,2.95,10,9,1.13,1.37,1.17,8.15,8.44,8.30,17.33,19.11,17.17,20.27,18.17,20.93,18.04,20.06,
70337,1,40117,40097,3/14/2005,2,6/16/2006,2,3.03,0.00,4.41,5.14,5.07,3,3,3,3.42,3.66,6.90,2.77,2.81,9,8,1.16,1.21,1.18,8.19,8.39,8.30,18.46,21.37,18.32,20.63,20.03,22.76,18.81,21.07,
70338,5,40135,40065,3/14/2005,1,6/16/2005,1,3.96,2.11,6.81,8.58,6.61,3,3,3,3.87,3.71,7.10,2.94,3.16,12,10,1.25,1.29,1.28,,,,17.71,20.24,17.96,22.91,19.66,21.86,19.53,23.68,
70338,5,40135,40065,3/14/2005,1,6/16/2005,2,3.94,1.28,7.64,7.74,7.01,3,3,3,4.04,4.20,7.69,3.24,3.03,11,10,1.37,1.41,1.31,,,,17.19,20.35,18.61,23.45,19.75,23.17,20.72,24.89,
70339,5,40135,40135,3/14/2005,1,6/13/2006,1,3.72,0.00,6.47,5.87,5.54,3,3,3,4.02,3.75,6.76,2.96,3.25,9,12,1.30,1.59,1.32,9.76,9.49,9.84,14.70,19.11,16.83,20.91,17.68,20.79,17.79,21.41,
70339,5,40135,40135,3/14/2005,1,6/13/2006,2,3.16,0.33,5.14,5.82,5.10,3,3,3,4.26,4.23,7.40,3.04,3.32,9,9,1.25,1.38,1.27,9.87,9.75,9.88,17.19,19.80,16.05,22.21,19.66,22.43,18.42,23.50,
70340,5,40135,40135,3/14/2005,1,12/19/2005,1,3.15,1.82,4.95,6.25,5.46,3,3,3,3.55,3.58,6.50,3.13,3.01,11,12,1.19,1.42,1.18,8.17,8.26,8.38,15.04,17.88,15.25,19.55,16.61,19.35,16.76,19.06,
